ID Caso,Código DANE de Municipio,Municipio,Departamento,Anho,Mes,Dia,ID Persona,Sexo,Etnia,Ocupacion,Caletera,Campanera,Cocinera,Comandante,Combatiente,Contabilidad,Entrenamiento,Escolta,Extorsiones,Fabricación de Otras Armas No Convencionales,Fabricación y/o Siembra de Minas Antipersonal,Guardia,Informante,Patrullera,Radio Operaciones,Raspachín,Servicios de Salud,Sicariato,Trabajo Organizativo,Tráfico de Estupefacientes,Transporte de Armas,Sin Información de Oficios Realizados,Otro Oficio Realizado,Edad
207556,05756,SONSÓN,ANTIOQUIA,2001,04,25,228831,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
209268,05234,DABEIBA,ANTIOQUIA,0000,00,00,230543,Hombre,,Sin Información,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7 a 12
225057,68689,SAN VICENTE DE CHUCURÍ,SANTANDER,1988,00,00,246332,Hombre,,Guerrillero,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13 a 17
228661,66456,MISTRATÓ,RISARALDA,1998,02,15,249936,Mujer,,Estudiante,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13 a 17
229622,50001,VILLAVICENCIO,META,1993,01,11,250897,Hombre,,Estudiante,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
236057,05660,SAN LUIS,ANTIOQUIA,1998,02,16,257332,Hombre,,Sin Información,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13 a 17
238584,66594,QUINCHÍA,RISARALDA,1998,12,01,259859,Mujer,,Guerrillero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
244955,05837,TURBO,ANTIOQUIA,2000,04,15,568819,Hombre,Indígena,Estudiante,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13 a 17
244955,05837,TURBO,ANTIOQUIA,2000,04,15,266230,Hombre,Indígena,Estudiante,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7 a 12
252216,73001,IBAGUÉ,TOLIMA,2001,07,01,273491,Hombre,,Estudiante,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
253262,17541,PENSILVANIA,CALDAS,2001,09,10,579797,Hombre,,Estudiante,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
253262,17541,PENSILVANIA,CALDAS,2001,09,10,274537,Mujer,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
254148,73283,FRESNO,TOLIMA,2001,10,28,275423,Hombre,,Obrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
254148,73283,FRESNO,TOLIMA,2001,10,28,457706,Hombre,,Campesino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
259141,23001,MONTERÍA,CÓRDOBA,2002,06,12,280416,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
272040,05055,ARGELIA,ANTIOQUIA,2004,07,17,293315,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Transporte de mercado y dinero,13 a 17
272684,05091,BETANIA,ANTIOQUIA,2004,09,00,293959,Hombre,,Paramilitar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13 a 17
278620,97161,CARURÚ,VAUPÉS,2005,04,15,299895,Hombre,,Estudiante,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13 a 17
301813,68081,BARRANCABERMEJA,SANTANDER,2005,12,01,343245,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,13 a 17
301815,52835,SAN ANDRÉS DE TUMACO,NARIÑO,2004,05,01,343247,Hombre,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,7 a 12
301816,41298,GARZÓN,HUILA,1984,09,06,343378,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343304,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343385,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343396,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343397,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343297,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343298,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343290,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343338,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343286,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343302,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343340,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343287,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343365,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343347,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343281,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343312,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343341,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343331,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343284,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343379,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343390,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343278,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343382,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343351,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343305,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343369,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343333,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343309,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343321,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343358,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343253,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343332,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343367,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343308,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343324,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343280,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343334,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343269,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343299,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343316,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343361,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343344,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343282,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343374,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343303,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343255,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343319,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343300,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343250,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343326,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343254,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343393,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343259,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343323,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343356,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343315,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343318,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343274,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343328,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343352,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343277,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343310,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343306,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343388,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343314,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343270,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343283,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343353,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343342,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343349,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343381,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343279,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343285,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343364,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343366,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343377,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343335,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343252,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343267,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343291,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343272,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343271,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343329,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343263,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343391,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343343,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343268,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343368,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343395,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343248,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343372,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343370,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343258,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343371,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343336,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343296,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343394,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343386,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343295,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343380,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343325,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343293,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343339,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343359,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343260,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343301,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343289,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343292,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343313,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343327,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343261,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343362,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343383,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343262,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343294,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343311,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343360,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343376,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343363,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343288,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343249,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343276,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343345,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343389,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343322,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343320,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343266,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343257,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343348,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343350,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343265,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343346,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343256,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301816,41298,GARZÓN,HUILA,1984,09,06,343264,Sin Información,,Sin Información,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
